,NU_INSCRICAO,NU_NOTA_MT
1217,33de6b4f2bd10a91eb624b8d76424b8264d29a8d,0.0
1218,b63eff83ebc02e1bc7a73477edda3b76a05571b6,0.0
1219,c4a3b96cff4393b06246604527f1a558ad8b66b3,527.7650590982411
1220,dc284de80ad0db4a78bee253f995f0920e340cfa,0.0
1221,45eab0d008b4971810ca4b2d7b735916d9991a9a,676.6096018297391
1222,982fd0566d5924b506fe1477fda3513984c4c702,573.3400280947075
1223,071406b9fa1692facfb35f7a9ce5106eae4ef6d1,495.52086841734507
1224,4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,421.4454283384239
1225,dd6b231790b9a80f5d1d6ee8aa5796249f008d50,0.0
1226,8cadd025151167286941b7d4f113e0335e046bbb,542.1391946347522
1227,412696b14eed4da0a81260862fbe1855d8fc75a1,0.0
1228,6629196865947bb489338e3fa1c9f0e56614ee72,509.257590362195
1229,b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,406.24167122210525
1230,bff7d200b32aa005540af908fb325a46ca9bb742,434.8768833267507
1231,22a2734a900eec40dd32ef379894cfafe40c63c6,0.0
1232,edfe4f7961749b29d0bcb06933f1a8710846e116,0.0
1233,5d42040f9935aff1dabc32c4f5a578148138e1af,427.43797567304114
1234,bd01964e27b0e530ca458b382b07493aeb48a2ef,448.1193664785304
1235,6588cdc7aef843b1775104bc38017bb3f808c7bc,424.87314957879244
1236,8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,583.7837736875179
1237,1d705b7b461dfd626645d5df319ab733c1c1ca73,450.535827205649
1238,106b58912414f794e754883865bf6e4cf68adfbc,481.40828574375877
1239,308f5a51e95317261a7d66fa83feaf3504542cbe,243.14669838743944
1240,973c923e39db780e329a64c6049dc85d9be17978,432.1870883680361
1241,19dd82f8d74cf3f076d24e9985dae14d95a9318a,0.0
1242,0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,446.87229197012755
1243,7f9879b40a268318e2a969e73156aa9df7a48c13,536.8444847557003
1244,3060b85e8d3e20b11f4391e64c6f916cede388c5,0.0
1245,866d7784ed1380003929da44f965aef9339702f9,591.7192292690236
1246,1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,450.26729572268766
1247,032ef02de121b7ab5f2ee4ffab719f464050f862,0.0
1248,68040110ffe6ecacbbff5e21086c8c416132a22c,0.0
1249,f66562b958e6349449b87fea0a01fab214f6ec8b,408.1274409120819
1250,beefc7a89a2d9882e5983d80e356f8b7c23994f7,489.78729442186375
1251,82d7709a8445664e93038482fbfee478e8a40273,527.0388543164047
1252,e3929d32c498f8e45ae326017cf7c60308880d94,580.1705744162782
1253,9da35674034a0a1373298436fdfb2f1d840a6da2,441.89559584517855
1254,6d980e58439452168c46e569c5671e7820d0800b,0.0
1255,0c48aad5141a6d61b2669d5c06360ecb9e8cba72,429.47085045858375
1256,2f8e05c2d702db25093589b14295ab88abf009e0,0.0
1257,407861b22074fd4b864404e8ef0942947c9ec7d7,0.0
1258,d426e04457c4fc8b4068a7da6805a7ab8e07224d,442.30601522569293
1259,70aa6679bdb9627324f6626534a7709cdcbdb0f8,0.0
1260,f5c04dc290d6706af8214800e25be19129dc9f7b,420.3253972505409
1261,cd20ace0b8fb57cecb028764042f1c7851d39507,423.94590910993503
1262,eb5f0ef501357740c2ac626bf1ce233475aa47af,490.4894730025822
1263,0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,0.0
1264,383f9cdf1c3d46a2cd312345792cf74f15e4b746,533.8472877895355
1265,c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,0.0
1266,fe23ba819708fa369addcf9e6dcc7657cab3a96a,447.76096640155964
1267,ff9b660a4b5cec9244456ee346b17eaa0e891c5c,662.9442521709768
1268,c4e415962974bee4963519523194e05c3638dd39,0.0
1269,d50835b7ccba559c85daac789b52a4dd31e98eb9,0.0
1270,b0e8139fa43e8c764878dcd69f3548d74353d838,471.296762715052
1271,e023d054a9a69d221946660afd3b8cabfcd05230,0.0
1272,9284a89fdbdd88fe9877dad42e9984e7e2484e20,446.6412501965686
1273,f4c4cee74ce9ede036564ef9b80aba39c768e126,430.33775904315
1274,b1b16d232ac65293996ef45fcac75a0fca3e7325,0.0
1275,b8fb9eb73a9f599896d49678bdab39e07479b2ba,438.98771080015354
1276,c04b0546f83b9eb90d11ca7597181b9ef956a80a,0.0
1277,bee771ff249f080561ad1b67c3a0050a3ab89b32,485.97302595128616
1278,b1cb99c8b63b442384c0af490ca27366e5a91489,0.0
1279,809ec35d37a181001a42e6340709505e78a2c577,433.4142630925696
1280,67da0b704f0c6cc6037509ab516aaaf58fd950b0,491.22358868706874
1281,53a43fbdde0c7189e80b0eb49689cc0c076a78a4,445.1830074705421
1282,4617bca8992d06315c5592eb69d2493ac7ddf543,0.0
1283,60290f6053f0e9a625bc9d2f699ca507e8985292,448.58510426104607
1284,1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,468.19076199635197
1285,89d16717c0a898a0955477e778e309036aa6e584,0.0
1286,151d112bc6f05c1069b4b743f73f92a08826741e,0.0
1287,a90416a3b247048aaff99c5f2f88a45e2dc20046,0.0
1288,4dff8608a5941c894c2f71aae910da722b5b2b2d,424.96687930930983
1289,67833093fd0fde740199378acf55c33de750736f,444.9972433845234
1290,23c6b7ea47102c0ba28ac805a03304d515494ecd,495.50342688461325
1291,685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,0.0
1292,1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,418.6186694835095
1293,68b155dada9a40aafaaa7714e063a432dd8275d6,426.75339093827375
1294,bd21086734939a7c2bc239854d12d7b8b2009fd6,0.0
1295,4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,611.3038578325313
1296,04df4468d9913083f7984969a8b2892f210b4193,435.3064010358468
1297,cc2a0d12abf9b0917d668bec85e91fafddac7c45,528.2131398089624
1298,3c5e07f1980f7cd16cd801e5f1b4f02825274201,0.0
1299,e9b1849607e9d8ab47b7fc39be369805313dda59,429.5448742454132
1300,f4908c99ff49fb68410ac0d479e7def865dbff16,0.0
1301,4fd6d0176a158a7e6c0e74ab3b5559ffad569413,0.0
1302,8919315667eed33ef7df11b0dcfc40d6d69163b8,0.0
1303,0adec45c06749fe632ed2304c345b14418d15871,0.0
1304,95a22a438d6ae5aae37830d6a7fc74e75fc981af,441.93260521107305
1305,27584421ac81833fb4ccf564a6fcdd4ac2b698be,523.7022001292609
1306,e720fd525ae844a709b93fdb28f7914c48d8160d,518.16781205516
1307,24fa503c4c1225e71a37fe92b354c626e099cbb6,668.2142114648302
1308,6af857c10637e8e60ee8723080d306cf45181a2f,627.4820024339258
1309,4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,0.0
1310,32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,481.7073872354208
1311,fe61cad7894d78b02178a3eb5ec99ffdb5351160,0.0
1312,b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,0.0
1313,ddb9f7681e4b80dfff9ee296444d1294f55dd13c,456.89880503552797
1314,3a9507cc35b592af5172dd8ebb28cc89827e3f68,422.6121226102389
1315,132375a118767bda43cef7d17fb9ee7e3910fda6,0.0
1316,551f1885fa0f60bb05f612a39cafe53130ac961e,410.5573695622113
1317,399626499b7dfe518b8a4a57b801dae132f325db,0.0
1318,cc3750ac71c85cc688659b3eb20dc112738eb623,681.7647911694206
1319,04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,430.22024945852735
1320,9c87e30e40e82eba487a7fb0b594eb881db74389,421.6526088430976
1321,dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,0.0
1322,eb13a10d11465081642b5ae93ad1867dcd2d3b1e,449.99717936214427
1323,f3931aca05bc6c99fe0c03619fc54098c0c515ef,0.0
1324,16f6526457cc7d849c2a9829efa0e021c78353f0,487.8265086335609
1325,74b0cbfbe74747c9780b564db3e624d3c19878a2,441.9504414878896
1326,fc67a6d22a9d1beadaf42cd714789d5749800b19,411.897728667763
1327,d0c7acbad13d292e637f23633da232e29186e20c,458.6322333007634
1328,b921a4ac834cc1109c06e7c1de9439c0daf16e06,498.57435851600223
1329,e31ee5529458da77ca3239ca06f64465e737e454,451.2546881113704
1330,7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,0.0
1331,5c3b77931dd97f17e14c3bbf205173d36f09c6f0,442.34967136667007
1332,07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,523.4922208982688
1333,b095a86f58a41adaf4197caac4b38de0a96a4058,0.0
1334,05a25962f9f30d8544842ec3d79244e99d11017b,698.8481985999169
1335,458f801c533d802e3655e9bbced52ee22826f197,471.7986320485131
1336,03e6a7ed0af5b24ea57bb1bb6f37b17047637356,459.23810900133253
1337,293ffd1359a352518d31928214161b644128851e,545.2531080770863
1338,95068b8d72613d8b51b22243060dd50a498e4dbf,464.2978101109047
1339,ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,426.50123287892876
1340,bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,459.82302597379356
1341,758e005c28f680380e79d7935f29ce42c3b49dfe,521.6708330192695
1342,881348d182c96239cf7f78a13cefa5adb47fb752,0.0
1343,e3fa80e14d38fffa4d278d65edd2c32b24019a9d,473.6920656698034
1344,88bf2ee39f502979c06148c8ed9ad29b2df033a0,0.0
1345,52a23c1eb5ea201859a91a6cb70114032878f7da,429.2026516222944
1346,b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,568.0732980292261
1347,7361dcd9f215eaa06f5ebb15438e19a7113cee0a,0.0
1348,6dccb96a95dd55aeed519fcfaf84d26493df68fe,0.0
1349,ec12ea01cda3dcf0c6271ea7140c656f4774264b,445.2291935164846
1350,14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,519.7119101228044
1351,c62671ce23840752f47d376866a2f2e0bb5a8248,0.0
1352,131010225a14ea18fa1748a59efd6413fc0eb338,431.9250689693547
1353,a2b095e8fed2a3edb2a751b5e1e71336757e278d,459.6869048343386
1354,766e70bac5c7e88381749ba3f140e03132b0858e,431.60926063496044
1355,92f75ecf86b6e027c977162cc4297db8d280b2be,483.3197256490125
1356,a2b2a641336472d368c2c4b2253e9455fd58d688,0.0
1357,a3af6be26868494212d438ddc80ba11e55d7261c,519.2024959909463
1358,a9442d2d488ad2b163e4b3b0904c5199ce2e6547,0.0
1359,822f4e8f415d032b8f75c14aabc5dda8f2c9b352,0.0
1360,defb13732108dd8d257e70b84e439d9020576209,490.60184640784144
1361,44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,0.0
1362,8120c2970d5087725caa5d3d87fcfb24155d181b,429.54143986162853
1363,b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,524.1806959128136
1364,95ced045710caddbab17dd0552eed9f15d76b4b8,563.8350132058486
1365,629fba23b8937cd3f4ae214255cc9b01b601dc9d,0.0
1366,17cafdecd37633480065ba97838ed940156e0a07,504.48615545553224
1367,6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,0.0
1368,39342260b5d0b77e66491fa443ba490d843c00f9,0.0
1369,95dbcd144e591c2694acc9bc942726784469d0f8,0.0
1370,5f553236d725160fdbff443604199b293f1f44ce,478.3248370962417
1371,869b7dfefe247dfa859db744c33c2678411dd945,508.28404923061333
1372,4f718d14fd2f4506b47f244ff6ba9989cf256207,0.0
1373,c910640a6e6c25b259dfcc4990f2899245e988ca,430.6244039786676
1374,c9210ff822feac437edffb18dda200a8f3ea1a59,469.3884780773945
1375,e18348afecf00cc3d88f3ba48351ce1843f220a0,445.8927365094682
1376,5954217e13179b6043acc782e102668a2612a8e4,446.2258461499165
1377,503bbd27536b36d78fcc9d01270dc1561b6b3c5e,474.0373162607081
1378,1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,438.71410162652177
1379,ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,0.0
1380,1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,0.0
1381,1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,514.1021328299031
1382,a7275f430267de859f35ff4b68e4a276e5be7279,440.37598662250923
1383,5d8539ebe86a27c576d5f46bcba6ba71031a0143,0.0
1384,b6a3a8134c6800d7c966237626e820f8e4a0ceb8,457.54555310812356
1385,870a45c11058f7dfab6d067039447ce546c208b4,0.0
1386,f9c8ad4b150124d24c41211c5292ccc2c16e68e7,488.452923494854
1387,812dad3abf68e537e7a5f58627c83daea4375233,473.3727358935477
1388,03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,0.0
1389,8b9fea02641babf2396079c6edfed9abb45117bf,467.5855839396749
1390,b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,0.0
1391,d8788a6c3e384b392b77f519451fed79c34453a2,706.885621734277
1392,1e6d53083bfb60a532c211edc06a3b3122eaa340,422.8446138372644
1393,67c6e2c1d6737147e2585acdaad8d38d14c09c4f,0.0
1394,1db27ec90efad017f1e8e8998389d75f98149663,461.78579256042207
1395,ee22b8c134e9178600d57236685e0822b2034601,612.4365164780106
1396,b03c5ebab160571176fd665bad3b559d23d28f4d,542.4522777317092
1397,018c21da2ea1df6cc5d00ce480c48672c234ddb5,536.789969347036
1398,5a71e57629eb2d9b1281fa0acf78fc410f82233a,431.4978331621899
1399,63add5acaf261ef36ff419c5cf3301d8b1a91b06,454.9256359703412
1400,5b7f5fb34de0f846635830319871e2bdd06857b1,457.5166381050872
1401,e074b29573906c0b39248900a4d73df3a44cb72f,462.54519541857707
1402,b531258b394067bfd55762aecedc84154e145dbd,0.0
1403,5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,496.44271505189573
1404,6581d33040854c49896098641bd48cca28d0bfb1,442.7093138829708
1405,aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,535.2860358849064
1406,07333b87f6d8b5cf5c7022761b649115d184b038,0.0
1407,9f92a391a271d11a1530427da3a2cfec21c57679,0.0
1408,e5129f4e0fead85906b2b0ef48b253420c85060e,426.44557388000214
1409,e6a92b275fb840ad324abb74e09a4d3517e7785a,0.0
1410,64a758225c8fee36cfc6a33f8ce52435bee3f22b,549.1630394620265
1411,7866c1a752ede108330f59479ba22bbe27e24959,492.50277665980565
1412,e2d2423c2aa3c3191363bccba383a85740b6003a,497.3594672919146
1413,e26a4055e714830a051bbd4118cb4e10cfe613f9,467.071479435638
1414,a2a35215a2bacc65b551efa3a17f34c5566ba27b,423.8702148188927
1415,9e53b4840e7a00693adbb1eb46654e76c8309a61,467.5573135630017
1416,ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,0.0
1417,4665254e0bacb0ecb8a006903b69fa80b51490d5,501.0158483772307
1418,64a6357ce0328ec2be2d70104169f3b044bc3e98,0.0
1419,166fb0fa70c428f172f3fcb85eddff4b3ca33545,497.76589251469017
1420,b7e544c21d1ff99ef7b6d78a86b325c0645c9160,0.0
1421,766c88ba88b04bd663ed05616d542db453b12cd5,0.0
1422,16ba4511e82380eebd8917142d36a7f2ca28afd9,426.60698764713226
1423,d03bea3b98a10800cf21885099655d78156b34c9,0.0
1424,cf8eb8667a6230dc65850cccf3a1abf21ba8391a,0.0
1425,b9ceb5058547f7ba48f2fc6323c2dad311e83349,0.0
1426,1605b2665d898bf88f2d12046ffc219fc98011dd,0.0
1427,3e934aed492c97df7bdd037b918beb8dcd3e0cb3,427.5865210471465
1428,2b40888cb9a0fa0aca9642febd79836b4a71723b,0.0
1429,3783d0f562e9914300b98214cbf59c47df628116,423.3709987330435
1430,6259df3d2eb137841e632a56f2f7cca3e3ff4172,457.2411825690401
1431,89b4c8805837e713f9a730c673c222d2fe78bd69,421.5632770332711
1432,95c02dd69769edcba23a333a45ad4d70e6c0cfbd,587.5535883224092
1433,4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,423.25016129495214
1434,c90b14063cc4b109019cacd40eba1359439a23a8,441.2075129101689
1435,ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,0.0
1436,49412082f17170a1b1a7a0f4811fc3f84cab68d7,445.330633727138
1437,9f8d3b5c8003823b00814d8650478f4a4123310e,532.557183160653
1438,8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,0.0
1439,973f904d79c6d3556de58dd6a26972c4d1f519ac,471.23446136561114
1440,f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,479.36341858361254
1441,236ccca2305d258085cfccd31359d025e8c2ef03,482.5461055116798
1442,6e6e61a418676943dab9187c8c0a7c7608796ef3,0.0
1443,00a65504314fd5a7c062943e9b5f2a282c43c96b,0.0
1444,35c68cb7b68131dd4395dbaaceafc098adb26efe,524.3059995770257
1445,72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,437.9085039670135
1446,39f3b003b013995457d88d0f976e589375ea381c,582.7787959640996
1447,be2efc5d7aac68e406e259efd6a1383b0535d030,543.2274771266292
1448,05654f1872402567f29cb0dbd2b6a67ca962ba20,418.3217567923358
1449,01ef84ddbd815b848e2791e31d1e1fb530af0800,445.8276301634267
1450,c617565d917710c71fc918bbd53a980d54c98b01,0.0
1451,0347f75702f7a58defa7830fd2160be814ee63d7,471.4754607415409
1452,e9f4a7e0f743c19594d064f493acc7da5705cb97,524.4736894558911
1453,cbc361742d9f5471b72c408c86a163a3a0babdde,442.27511138719353
1454,51a5c6236ca8dc5f31f3a163b32f27117200f21d,0.0
1455,1d2002450bef0d038cfff583a8a45c1152adff4f,569.0176147361614
1456,4028ff6efc6f00b3024a6e07394d97b5d05f52d4,427.7485378764194
1457,b935e46f14ef9cabe4855d768f80a882afc5bbf3,492.16347669690373
1458,dd89be9611dd1e70f883c325c3de4bfd4beddd54,620.250107199345
1459,7a6f4434324d90047db1434d2218b125200749d1,536.3550091394
1460,1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,500.9069001096222
1461,5943b6debfe5b94ae0e6819377ce039b35aa8f5b,701.456045618248
1462,b87878311a2b2974047b44213c352effc62b8ba2,0.0
1463,53758d4e489f33ad1709258781c0db4fab9b5803,482.8419650785122
1464,f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,0.0
1465,4d1782421e1635415765058a400cbf70e2efc504,464.8072792085974
1466,8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,449.7831541543138
1467,79a6eeecf9786ed8a4c097c4eeb0ea5947796552,0.0
1468,09985e3d85e82b3a084a6854d96f6eaaab8d8273,470.5434808595536
1469,16d75e63608ef1837ee0170830e58cb7d368a3a0,0.0
1470,52e6e0e10f90361c2ff44016e514330a60be586e,440.87778732102976
1471,4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,486.8310068621934
1472,4496d0d42a729a789643e669e0f73b068777f1d7,499.0294247170733
1473,0e62088a0bd61cefe0756a63c5af7132651e9eea,441.81737345402837
1474,cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,459.88609591774224
1475,d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,434.3871327170888
1476,c16dc22c158d28ef77c69463309bd08d7c5b6736,443.46411386839316
1477,62f07fb05c1335d56823a296968f0052ef393852,488.05914664453684
1478,c921879f4f48c0cc5ba092b03e62973976c85a17,443.40529734234
1479,47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,0.0
1480,f9503cf91610c5dee9a59c9e20c3b147db7b8f31,549.8875243970689
1481,fee103a972b59d0ccba0feb8675a40a245112360,421.58364987726543
1482,49aafbfd3dc45435f5e1755a2e0723967d683a6c,616.636087359267
1483,cb4d8a04111bde60ff9e4f196f92717262918824,0.0
1484,7c3a4910d03e83a50d81e96e6707d17f85205a9d,0.0
1485,a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,544.0231048557735
1486,65b711ff6055c05fb83d01e46da49803d9dab58f,493.72259127879136
1487,a6edeceb9d45fdd9f131984206250b116b0b94db,617.2036786829873
1488,6cef00b0aa918bae22743dc4934c2d853e005135,0.0
1489,a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,480.12270301218757
1490,0f73a216f0e2a2af8814d6faa530648df17cfe37,506.63506090997805
1491,eca7b9fb647b11d556338ead147b829adeaee4b5,428.90588510140077
1492,44881e8cfb00fdf360956e521c2250fba8d09d44,0.0
1493,e5c708d08a060f7451495235140f8ed5fc6c65e2,0.0
1494,9d86872c99e4afc37f1c6b01357a3128f947cd87,466.73318179710606
1495,34e428fff9d5931c622b15ee18951f781dbc571b,457.9675545805317
1496,6b10ac235069fa3fa257149b095e113710721781,441.2060484983951
1497,6dd3df00297de5fc127deb03d1cb76ab9385d496,459.88320198206037
1498,f578deabf3afe98992b136729474b1ed461bd6a3,552.4339269541811
1499,e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,750.098009864338
1500,7271ee9d0c25df94c37e8b50b63d8cc893127247,0.0
1501,e1526ef25f838eeb588fa4f3df0cc514376901e0,437.73858702992976
1502,f2b7d6d8635b65fb4730a3860998148f83cbf92a,440.6818557123145
1503,05fb2b3c3cb1085375bf04a0c773f1de17a9a939,464.08414475437576
1504,9943ea95b914e7b37549437fb292ce9608f10d41,511.4850519222093
1505,7d93473c5e877b59586deaaf559da053dbc9a7bc,487.4925398970245
1506,e65ba317385a51e76379f53a718b43678d468a17,486.4456799604823
1507,cb8a7c0c876d287354b99b4480e0c5fe360583b7,460.2812494519264
1508,259303751b8f314105e5889e30e02c3c1a887c5a,530.2507686086128
1509,aa701809f8f15da8064b7426a090ac6911849179,0.0
1510,62121076b2a2fc75f121ebb3d01af8a0f7b791be,442.2337596331541
1511,c80f7b579f91b8d02382fe242062f2d75f271bb0,436.53114137493156
1512,901027c8d499d895e0022de833e1a05800e0dff9,466.0050411403918
1513,e63c018e3539baa1a5480a84bc7d83d5dd428c18,412.0957892113954
1514,e528dded38c29bfa162f96d188ac46608a61695d,0.0
1515,07c8954960c4774f911f34fc6ed6ecc80c418b3a,658.6290502383554
1516,9e2062dc6d250c372a5bb85c607d0db2d0af88c6,0.0
1517,addaffc4a499dbafbd55194706f75a50c1359f20,428.62883201035476
1518,516d042816262622b22ebecf129efc7b4869b0b1,0.0
1519,d8d0b37b552dbfb590ffe86600f0b8ea379039ba,452.48005515017246
1520,6aba74ebcbbdb7b9f2a4483adeb769de06403004,435.98296658218743
1521,d3380c010e39f08a398b07639fe9f091f9d6ebad,478.15273211730494
1522,3245e67245c8ca0c162e45db30153c4a3870b113,491.9809988127662
1523,a6974a55b57dc4b4470715e8730c7a97bd6a91e7,0.0
1524,37b44770511dcfd53cb5b84729e675c0052bec0e,494.74943704671193
1525,ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,442.3874122711685
1526,a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,439.5161760989331
1527,215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,448.94502473877645
1528,b64011aecd45ea9d1b33de793e4cda3fce49bd3f,426.1045665391674
1529,526bee426ddf585c34ca727fe5fa3e4d51311317,0.0
1530,27efa149460fd0952df3acd2b9b552baf5fc5dda,444.5439261070002
1531,3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,590.9827894266806
1532,c5501d10debc09cd5ddbf04f39e1cb01334a14b1,446.3717375359135
1533,3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,450.21565332108185
1534,0654c8263516d72be6891a0ecca904f41c4d10b1,489.53251614296397
1535,69a4a6042373b49e3abeb16903d90be32f41ed26,457.50272638330546
1536,616bbfe0981ef042ee18789c4f274cd4313e978f,0.0
1537,13e63a71fb77662ab84453e0c0b0719e52042682,0.0
1538,35e66128c079d902484cba327f1d99d9a50f8e70,417.98210574863975
1539,24507171dec4cee2f64c8819f2f0c33882138078,596.1941463560437
1540,2b4d8064f7e475bc6707f0eb0a5935d7b16e6a2e,0.0
1541,425b9425691ab3a12a19eb8553e6a66340827e6f,743.7715269968999
1542,331cfb9e53861cd1304a66385b1f91bd844f9ae7,447.48280262876733
1543,7d20da9fad6951e92128cb96ed65c0274725564c,421.534568856689
1544,35736d0db390f11f2655ecbdf2f4e0f95913c013,466.98592283216726
1545,b4e3a0b877e12f70ec2fd814a664e3830107615c,474.2935124105214
1546,4ce2bbeeebe7044e1085e40b09f13f2586e6ab2f,0.0
1547,2731e963b8636970cb7ab6505e6c434bd4577968,0.0
1548,cf61d7396561b36044ea119b74c7ea1cc1083895,417.0960650487214
1549,5a8c458e9e19e15a59f06d7a86abae6207652e1b,464.9632559520804
1550,aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,466.58414251815793
1551,ab91fb38c1472e50f726f6564b128125105c423c,449.67459883621325
1552,81460d227c47eafc9ef1542412d5975501b3bbbc,0.0
1553,fe6f686f595cce82b0e423d735d93376e1078970,463.2765018014708
1554,ca929d2fce6afa19a2a44d7324f59b5571504a56,427.6727091348368
1555,355146e8b44a5170d6be887d4a885381389a88c2,465.93729227119024
1556,b307abb62bc1660ab857080595abca38e67569a5,472.8669480507504
1557,00b5f0e8ee64e0b62488691eef2331727aa5a2ce,425.4595542202477
1558,daca5f01d4227d57dc02b533dac9aadee17d874a,435.7424605098075
1559,418d7059d5266d440e6e6d952d1091955e8e096a,737.8520704764372
1560,df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,582.4734024125707
1561,dd447295c26e3052ce702deef90b85b2c95cc24c,0.0
1562,7cfc0106adedbc2997d97ba062c2d73a315735e9,647.6161557069275
1563,0968f25447365f5338e2183ff45e60ac1cbc662b,450.0975309937824
1564,352f7e965d3694a027f36157e9096a91636b8d77,0.0
1565,d8acc0be832ecf8ef434e08cdc77b83811c0a290,0.0
1566,40a8e7f491eef8f056f80ff22b4ec822ab44b257,485.91112474529547
1567,6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,430.95051140114634
1568,de1775c30a3c0cb59489f59f4b79c11c5eff9e09,448.221458869138
1569,3b4b91a764a8cdb63b28c49be5596cce6c591ba8,453.3326548413355
1570,45cc3fd14795aee372d6b11d3394e877c93c5b12,0.0
1571,3f7db50e487aac041dc7a93dadc63c2b64f35f35,429.86686500313147
1572,f6ac8e11a2f46730b6239c8fdac72c089b098a0c,437.03311115182123
1573,ccfcddbccae2f62337b49b9e6657ad5b6e9a599b,0.0
1574,564ef83dedb5fc55f4d18dadc833a59be5b66b93,425.6922976259626
1575,96edeba17eae6d08ffa866c3b1f80cf66ae98063,0.0
1576,6106c098236d2c2ee810d14be2e63e768e4c88a0,0.0
1577,6eb99d9fcf3725c82dd85000687fea5c87ba5603,507.1477171885897
1578,40b19d0d687b11c151e2e52a1c45cdc228367248,455.87782816396884
1579,306994c5a4709fc9524805e27a94b0af37b710d6,438.5346429277588
1580,05f29cbe52e4638f8522b4cf7156451be52f820f,502.7550190336606
1581,fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,529.3176422600604
1582,70a2ee9298bd2f3c3285b6cc90acdec0a552af62,490.73818508402564
1583,bc0b0b44722657fbad3a483b828ba04879250aa9,0.0
1584,9218614600ba09670b1139f9d32ce74ed37039cc,411.87928301975154
1585,8a2887db89c942c5db855014d17f83d72a42d1da,444.90929519093095
1586,50fefecf2b22217f20e38de53a9d373f2e6fb479,448.3966285481329
1587,806c930bc010bd0594fb1988bad5371989cbf48c,442.02365065414756
1588,cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,460.8591689532218
1589,9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,463.6827641093818
1590,68714d974b0744f451c5ebc8fd4d8098f6eec52f,454.58670189773625
1591,014ea6d95ae315c024af366feda8ad406bf24711,520.0594125199659
1592,2ace1dee1b009246306a32a49ef67dc885559d05,523.2788824029618
1593,47e8256128b8451f996f90e19fef736fc88f674d,686.3604708391903
1594,5bd64029979188029b354f74a3615c3e3ae51773,514.3462347820235
1595,614a6af307a7a6f7c34e7f84970a86b22158c831,454.7154026369637
